date,year,month,month_name,tmax,tmin,rain,sun,tmean,tdelta,season,season_year,season_mean_temp,season_mean_tdelta,season_total_rain,season_total_sun,season_rolling_10y_temp,season_rolling_10y_tdelta,season_rolling_10y_rain,season_rolling_10y_sun
1986-09-01,1986,9,September,17.4,8.1,22.8,157.5,12.75,9.299999999999999,Autumn,1986,11.283333333333333,8.033333333333331,161.3,346.9,11.568333333333333,7.4433333333333325,142.76999999999998,319.38
1986-10-01,1986,10,October,16.4,8.5,72.4,116.3,12.45,7.899999999999999,Autumn,1986,11.283333333333333,8.033333333333331,161.3,346.9,11.568333333333333,7.4433333333333325,142.76999999999998,319.38
1986-11-01,1986,11,November,12.1,5.2,66.1,73.1,8.65,6.8999999999999995,Autumn,1986,11.283333333333333,8.033333333333331,161.3,346.9,11.568333333333333,7.4433333333333325,142.76999999999998,319.38
1986-12-01,1986,12,December,9.7,3.2,60.6,55.1,6.449999999999999,6.499999999999999,Winter,1987,4.1,5.8,104.1,167.5,4.1899999999999995,5.913333333333332,149.91999999999996,171.07
1987-01-01,1987,1,January,3.6,-1.0,11.1,54.4,1.3,4.6,Winter,1987,4.1,5.8,104.1,167.5,4.1899999999999995,5.913333333333332,149.91999999999996,171.07
1987-02-01,1987,2,February,7.7,1.4,32.4,58.0,4.55,6.300000000000001,Winter,1987,4.1,5.8,104.1,167.5,4.1899999999999995,5.913333333333332,149.91999999999996,171.07
1987-03-01,1987,3,March,8.5,1.4,42.7,105.2,4.95,7.1,Spring,1987,9.283333333333333,8.500000000000002,136.7,456.4,9.098333333333333,8.229999999999999,171.44,427.75
1987-04-01,1987,4,April,15.8,6.7,39.9,153.0,11.25,9.100000000000001,Spring,1987,9.283333333333333,8.500000000000002,136.7,456.4,9.098333333333333,8.229999999999999,171.44,427.75
1987-05-01,1987,5,May,16.3,7.0,54.1,198.2,11.65,9.3,Spring,1987,9.283333333333333,8.500000000000002,136.7,456.4,9.098333333333333,8.229999999999999,171.44,427.75
1987-06-01,1987,6,June,18.6,10.6,69.9,132.9,14.600000000000001,8.000000000000002,Summer,1987,16.416666666666668,8.633333333333335,204.39999999999998,481.3,16.938333333333333,9.163333333333336,144.07000000000002,551.7500000000001
1987-07-01,1987,7,July,21.8,13.2,77.3,176.1,17.5,8.600000000000001,Summer,1987,16.416666666666668,8.633333333333335,204.39999999999998,481.3,16.938333333333333,9.163333333333336,144.07000000000002,551.7500000000001
1987-08-01,1987,8,August,21.8,12.5,57.2,172.3,17.15,9.3,Summer,1987,16.416666666666668,8.633333333333335,204.39999999999998,481.3,16.938333333333333,9.163333333333336,144.07000000000002,551.7500000000001
1987-09-01,1987,9,September,19.3,11.4,36.9,147.2,15.350000000000001,7.9,Autumn,1987,11.233333333333334,6.933333333333334,255.0,307.59999999999997,11.541666666666666,7.456666666666666,156.79999999999998,318.16999999999996
1987-10-01,1987,10,October,15.0,7.7,174.8,120.6,11.35,7.3,Autumn,1987,11.233333333333334,6.933333333333334,255.0,307.59999999999997,11.541666666666666,7.456666666666666,156.79999999999998,318.16999999999996
1987-11-01,1987,11,November,9.8,4.2,43.3,39.8,7.0,5.6000000000000005,Autumn,1987,11.233333333333334,6.933333333333334,255.0,307.59999999999997,11.541666666666666,7.456666666666666,156.79999999999998,318.16999999999996
1987-12-01,1987,12,December,8.9,4.1,14.4,34.4,6.5,4.800000000000001,Winter,1988,5.8999999999999995,5.800000000000001,147.3,205.0,4.319999999999999,5.9399999999999995,148.13,178.99
1988-01-01,1988,1,January,8.8,3.1,106.9,54.7,5.95,5.700000000000001,Winter,1988,5.8999999999999995,5.800000000000001,147.3,205.0,4.319999999999999,5.9399999999999995,148.13,178.99
1988-02-01,1988,2,February,8.7,1.8,26.0,115.9,5.25,6.8999999999999995,Winter,1988,5.8999999999999995,5.800000000000001,147.3,205.0,4.319999999999999,5.9399999999999995,148.13,178.99
1988-03-01,1988,3,March,10.7,3.7,59.5,88.1,7.199999999999999,6.999999999999999,Spring,1988,10.016666666666667,8.1,128.8,435.9,9.191666666666666,8.243333333333334,166.04,428.05
1988-04-01,1988,4,April,13.5,5.1,27.7,145.8,9.3,8.4,Spring,1988,10.016666666666667,8.1,128.8,435.9,9.191666666666666,8.243333333333334,166.04,428.05
1988-05-01,1988,5,May,18.0,9.1,41.6,202.0,13.55,8.9,Spring,1988,10.016666666666667,8.1,128.8,435.9,9.191666666666666,8.243333333333334,166.04,428.05
1988-06-01,1988,6,June,19.7,11.3,44.3,159.9,15.5,8.399999999999999,Summer,1988,16.233333333333334,8.533333333333333,181.4,516.6,16.954999999999995,9.170000000000002,146.49,553.8600000000001
1988-07-01,1988,7,July,20.0,12.2,76.2,161.7,16.1,7.800000000000001,Summer,1988,16.233333333333334,8.533333333333333,181.4,516.6,16.954999999999995,9.170000000000002,146.49,553.8600000000001
1988-08-01,1988,8,August,21.8,12.4,60.9,195.0,17.1,9.4,Summer,1988,16.233333333333334,8.533333333333333,181.4,516.6,16.954999999999995,9.170000000000002,146.49,553.8600000000001
